ue_id,cell_id,rsrp,sinr,failure_type,timestamp,source_cell,target_cell,serving_rsrp,target_rsrp,serving_sinr,target_sinr,serving_rsrq,target_rsrq,event_type,measurement_event,ho_type,failure_stage,speed_kmph,beam_id,beam_id_target,pci_source,pci_target,time_to_trigger_ms,hysteresis_db,xn_latency_ms,packet_loss_pct,t310_expiry,rlf_detected,result,neighbor_relation_status,missing_neighbor,rca_scenarios
UE10055,XYZ405,-99.0,9.0,SUCCESS,2026-07-01T14:07:29+00:00,XYZ405,XYZ403,-99.0,-94.0,9.0,10.0,-108.0,-102.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,4,4,105,103,80,0.0,37.0,0.15,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10227,XYZ401,-96.0,-9.0,TOO_LATE_HO,2026-07-01T14:07:21+00:00,XYZ401,XYZ402,-96.0,-113.0,-9.0,-11.0,-123.0,-142.0,HANDOVER,A5,INTRA_NR,HO_DECISION,23.0,6,8,101,102,40,0.0,34.0,0.3,False,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|coverage_induced_ho_failure|interference_induced_ho_failure
UE10848,XYZ401,-96.0,9.0,SUCCESS,2026-07-01T14:08:09+00:00,XYZ401,XYZ402,-96.0,-92.0,9.0,8.0,-105.0,-102.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,6,6,101,102,40,0.0,15.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10148,XYZ401,-123.0,7.0,SUCCESS,2026-07-01T14:11:53+00:00,XYZ401,XYZ403,-123.0,-121.0,7.0,8.0,-134.0,-131.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,6,6,101,103,40,0.0,31.0,0.05,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10045,XYZ406,-83.0,-10.0,SUCCESS,2026-07-01T14:09:00+00:00,XYZ406,XYZ404,-83.0,-77.0,-10.0,-10.0,-111.0,-105.0,HANDOVER,A3,INTRA_NR,SUCCESS,28.0,6,6,106,104,120,1.0,28.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10143,XYZ409,-119.0,18.0,SUCCESS,2026-07-01T14:13:28+00:00,XYZ409,XYZ408,-119.0,-113.0,18.0,17.0,-122.0,-116.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,5,5,109,108,80,1.0,15.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10749,XYZ410,-77.0,18.0,TOO_EARLY_HO,2026-07-01T14:12:46+00:00,XYZ410,XYZ408,-77.0,-71.0,18.0,16.0,-80.0,-74.0,HANDOVER,A3,INTRA_NR,HO_DECISION,85.0,8,5,110,108,120,2.0,29.0,0.45,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10783,XYZ401,-117.0,8.0,SUCCESS,2026-07-01T14:12:52+00:00,XYZ401,XYZ402,-117.0,-111.0,8.0,7.0,-127.0,-122.0,HANDOVER,A3,INTRA_NR,SUCCESS,44.0,8,8,101,102,40,0.0,17.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10631,XYZ405,-85.0,-5.0,SUCCESS,2026-07-01T14:11:36+00:00,XYZ405,XYZ406,-85.0,-82.0,-5.0,-4.0,-108.0,-104.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,2,2,105,106,80,0.0,23.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10339,XYZ409,-84.0,-3.0,SUCCESS,2026-07-01T14:11:37+00:00,XYZ409,XYZ408,-84.0,-78.0,-3.0,-4.0,-105.0,-100.0,HANDOVER,A3,INTRA_NR,SUCCESS,32.0,6,6,109,108,80,1.0,19.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10412,XYZ409,-113.0,13.0,TOO_LATE_HO,2026-07-01T14:14:58+00:00,XYZ409,XYZ410,-113.0,-129.0,13.0,9.0,-118.0,-138.0,HANDOVER,A5,INTRA_NR,HO_DECISION,20.0,2,7,109,110,80,1.0,54.0,0.05,False,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|coverage_induced_ho_failure
UE10731,XYZ401,-111.0,9.0,SUCCESS,2026-07-01T14:16:56+00:00,XYZ401,XYZ402,-111.0,-108.0,9.0,10.0,-120.0,-116.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,8,8,101,102,40,0.0,15.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10519,XYZ408,-121.0,3.0,SUCCESS,2026-07-01T14:13:38+00:00,XYZ408,XYZ406,-121.0,-119.0,3.0,3.0,-136.0,-134.0,HANDOVER,A3,INTRA_NR,SUCCESS,31.0,7,7,108,106,40,0.0,18.0,0.4,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10343,XYZ401,-97.0,-6.0,SUCCESS,2026-07-01T14:16:49+00:00,XYZ401,XYZ402,-97.0,-92.0,-6.0,-7.0,-121.0,-117.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,2,2,101,102,40,0.0,25.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10386,XYZ408,-91.0,23.0,TOO_EARLY_HO,2026-07-01T14:18:23+00:00,XYZ408,XYZ409,-91.0,-85.0,23.0,19.0,-94.0,-88.0,HANDOVER,A3,INTRA_NR,HO_DECISION,83.0,2,7,108,109,40,0.0,44.0,0.35,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10472,XYZ401,-99.0,5.0,SUCCESS,2026-07-01T14:15:30+00:00,XYZ401,XYZ402,-99.0,-95.0,5.0,6.0,-112.0,-107.0,HANDOVER,A3,INTRA_NR,SUCCESS,34.0,4,4,101,102,40,0.0,30.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10274,XYZ405,-99.0,-4.0,PING_PONG,2026-07-01T14:17:07+00:00,XYZ405,XYZ404,-99.0,-99.0,-4.0,-8.0,-121.0,-125.0,HANDOVER,A3,INTRA_NR,POST_HO,58.0,1,4,105,104,80,0.0,31.0,0.8,True,False,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|interference_induced_ho_failure|beam_instability
UE10352,XYZ408,-118.0,5.0,SUCCESS,2026-07-01T14:17:42+00:00,XYZ408,XYZ406,-118.0,-116.0,5.0,4.0,-131.0,-130.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,6,6,108,106,40,0.0,22.0,0.35,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10065,XYZ406,-94.0,-4.0,SUCCESS,2026-07-01T14:20:06+00:00,XYZ406,XYZ407,-94.0,-89.0,-4.0,-4.0,-116.0,-111.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,4,4,106,107,120,1.0,39.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10078,XYZ409,-106.0,16.0,SUCCESS,2026-07-01T14:22:20+00:00,XYZ409,XYZ408,-106.0,-103.0,16.0,16.0,-109.0,-106.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,1,1,109,108,80,1.0,28.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10597,XYZ401,-116.0,3.0,SUCCESS,2026-07-01T14:18:20+00:00,XYZ401,XYZ402,-116.0,-113.0,3.0,4.0,-131.0,-127.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,1,1,101,102,40,0.0,23.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10635,XYZ409,-113.0,3.0,SUCCESS,2026-07-01T14:18:58+00:00,XYZ409,XYZ410,-113.0,-109.0,3.0,3.0,-128.0,-124.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,6,6,109,110,80,1.0,18.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10201,XYZ401,-97.0,22.0,SUCCESS,2026-07-01T14:23:05+00:00,XYZ401,XYZ403,-97.0,-93.0,22.0,21.0,-100.0,-96.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,5,5,101,103,40,0.0,22.0,0.3,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10977,XYZ410,-91.0,22.0,TOO_EARLY_HO,2026-07-01T14:24:32+00:00,XYZ410,XYZ408,-91.0,-81.0,22.0,18.0,-94.0,-84.0,HANDOVER,A3,INTRA_NR,HO_DECISION,79.0,6,8,110,108,120,2.0,36.0,0.35,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10661,XYZ410,-118.0,9.0,SUCCESS,2026-07-01T14:24:16+00:00,XYZ410,XYZ409,-118.0,-114.0,9.0,9.0,-127.0,-123.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,8,8,110,109,120,2.0,15.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10557,XYZ403,-97.0,-4.0,SUCCESS,2026-07-01T14:23:41+00:00,XYZ403,XYZ402,-97.0,-91.0,-4.0,-3.0,-119.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,2,2,103,102,160,2.0,36.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10112,XYZ401,-95.0,21.0,SUCCESS,2026-07-01T14:26:16+00:00,XYZ401,XYZ402,-95.0,-93.0,21.0,22.0,-98.0,-96.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,8,8,101,102,40,0.0,17.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10090,XYZ403,-85.0,-8.0,SUCCESS,2026-07-01T14:23:41+00:00,XYZ403,XYZ404,-85.0,-80.0,-8.0,-9.0,-111.0,-107.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,4,4,103,104,160,2.0,20.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10140,XYZ402,-96.0,18.0,SUCCESS,2026-07-01T14:26:09+00:00,XYZ402,XYZ403,-96.0,-91.0,18.0,19.0,-99.0,-94.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,6,6,102,103,80,1.0,31.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10288,XYZ402,-104.0,13.0,PING_PONG,2026-07-01T14:28:10+00:00,XYZ402,XYZ403,-104.0,-107.0,13.0,9.0,-109.0,-116.0,HANDOVER,A3,INTRA_NR,POST_HO,62.0,5,7,102,103,80,1.0,40.0,2.5,True,True,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|beam_instability
UE10900,XYZ409,-105.0,11.0,SUCCESS,2026-07-01T14:26:16+00:00,XYZ409,XYZ408,-105.0,-100.0,11.0,11.0,-112.0,-107.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,5,5,109,108,80,1.0,39.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10729,XYZ408,-114.0,-5.0,SUCCESS,2026-07-01T14:26:51+00:00,XYZ408,XYZ406,-114.0,-109.0,-5.0,-6.0,-137.0,-133.0,HANDOVER,A3,INTRA_NR,SUCCESS,35.0,5,5,108,106,40,0.0,32.0,0.35,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10588,XYZ401,-115.0,13.0,PING_PONG,2026-07-01T14:27:20+00:00,XYZ401,XYZ403,-115.0,-116.0,13.0,9.0,-120.0,-125.0,HANDOVER,A3,INTRA_NR,POST_HO,60.0,5,6,101,103,40,0.0,26.0,2.4,True,False,FAILURE,MISSING,True,ping_pong_handover|mobility_configuration_issue|missing_neighbor|post_ho_rlf|coverage_induced_ho_failure|beam_instability
UE10410,XYZ404,-124.0,12.0,SUCCESS,2026-07-01T14:30:40+00:00,XYZ404,XYZ403,-124.0,-118.0,12.0,11.0,-130.0,-125.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,1,1,104,103,40,2.0,15.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10376,XYZ401,-76.0,-1.0,SUCCESS,2026-07-01T14:30:34+00:00,XYZ401,XYZ403,-76.0,-74.0,-1.0,0.0,-95.0,-92.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,4,4,101,103,40,0.0,30.0,0.1,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10383,XYZ401,-85.0,5.0,SUCCESS,2026-07-01T14:32:11+00:00,XYZ401,XYZ403,-85.0,-80.0,5.0,4.0,-98.0,-94.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,5,5,101,103,40,0.0,21.0,0.25,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10845,XYZ404,-124.0,0.0,SUCCESS,2026-07-01T14:28:52+00:00,XYZ404,XYZ402,-124.0,-122.0,0.0,-1.0,-142.0,-141.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,1,1,104,102,40,2.0,30.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10151,XYZ402,-92.0,21.0,TOO_EARLY_HO,2026-07-01T14:30:35+00:00,XYZ402,XYZ403,-92.0,-86.0,21.0,18.0,-95.0,-89.0,HANDOVER,A3,INTRA_NR,HO_DECISION,78.0,6,5,102,103,80,1.0,46.0,0.4,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10834,XYZ403,-123.0,-5.0,SUCCESS,2026-07-01T14:33:23+00:00,XYZ403,XYZ404,-123.0,-120.0,-5.0,-4.0,-146.0,-142.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,3,3,103,104,160,2.0,22.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10750,XYZ409,-110.0,13.0,SUCCESS,2026-07-01T14:31:43+00:00,XYZ409,XYZ407,-110.0,-105.0,13.0,13.0,-115.0,-110.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,2,2,109,107,80,1.0,20.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10626,XYZ402,-122.0,22.0,SUCCESS,2026-07-01T14:32:31+00:00,XYZ402,XYZ403,-122.0,-119.0,22.0,22.0,-125.0,-122.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,3,3,102,103,80,1.0,15.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10318,XYZ404,-103.0,1.0,TOO_LATE_HO,2026-07-01T14:32:31+00:00,XYZ404,XYZ403,-103.0,-121.0,1.0,-2.0,-120.0,-141.0,HANDOVER,A5,INTRA_NR,HO_DECISION,25.0,4,8,104,103,40,2.0,37.0,0.45,False,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|coverage_induced_ho_failure
UE10368,XYZ401,-76.0,16.0,TOO_EARLY_HO,2026-07-01T14:32:58+00:00,XYZ401,XYZ402,-76.0,-65.0,16.0,13.0,-79.0,-70.0,HANDOVER,A3,INTRA_NR,HO_DECISION,78.0,7,3,101,102,40,0.0,54.0,0.1,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10605,XYZ402,-106.0,7.0,SUCCESS,2026-07-01T14:32:31+00:00,XYZ402,XYZ403,-106.0,-102.0,7.0,8.0,-117.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,3,3,102,103,80,1.0,36.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10994,XYZ405,-101.0,2.0,PREP_FAILURE,2026-07-01T14:37:35+00:00,XYZ405,XYZ403,-101.0,-117.0,2.0,-2.0,-117.0,-137.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,47.0,2,3,105,103,80,0.0,59.0,2.0,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor|coverage_induced_ho_failure
UE10559,XYZ410,-96.0,19.0,SUCCESS,2026-07-01T14:35:32+00:00,XYZ410,XYZ409,-96.0,-93.0,19.0,19.0,-99.0,-96.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,3,3,110,109,120,2.0,16.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10702,XYZ401,-108.0,2.0,SUCCESS,2026-07-01T14:36:28+00:00,XYZ401,XYZ402,-108.0,-102.0,2.0,3.0,-124.0,-117.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,5,5,101,102,40,0.0,19.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10461,XYZ407,-84.0,23.0,TOO_LATE_HO,2026-07-01T14:35:48+00:00,XYZ407,XYZ408,-84.0,-100.0,23.0,19.0,-87.0,-103.0,HANDOVER,A5,INTRA_NR,HO_DECISION,12.0,5,4,107,108,160,2.0,52.0,0.4,False,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue
UE10011,XYZ404,-115.0,19.0,SUCCESS,2026-07-01T14:37:58+00:00,XYZ404,XYZ403,-115.0,-113.0,19.0,18.0,-118.0,-116.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,2,2,104,103,40,2.0,24.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10155,XYZ406,-97.0,14.0,SUCCESS,2026-07-01T14:39:45+00:00,XYZ406,XYZ405,-97.0,-91.0,14.0,14.0,-101.0,-95.0,HANDOVER,A3,INTRA_NR,SUCCESS,25.0,1,1,106,105,120,1.0,26.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10683,XYZ408,-109.0,-9.0,SUCCESS,2026-07-01T14:41:04+00:00,XYZ408,XYZ409,-109.0,-105.0,-9.0,-10.0,-136.0,-133.0,HANDOVER,A3,INTRA_NR,SUCCESS,28.0,8,8,108,109,40,0.0,16.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10476,XYZ406,-100.0,7.0,SUCCESS,2026-07-01T14:37:09+00:00,XYZ406,XYZ407,-100.0,-95.0,7.0,7.0,-111.0,-106.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,4,4,106,107,120,1.0,17.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10938,XYZ402,-103.0,-6.0,SUCCESS,2026-07-01T14:41:03+00:00,XYZ402,XYZ403,-103.0,-98.0,-6.0,-5.0,-127.0,-121.0,HANDOVER,A3,INTRA_NR,SUCCESS,28.0,8,8,102,103,80,1.0,39.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10400,XYZ401,-78.0,8.0,SUCCESS,2026-07-01T14:38:33+00:00,XYZ401,XYZ403,-78.0,-76.0,8.0,8.0,-88.0,-86.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,4,4,101,103,40,0.0,19.0,0.4,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10807,XYZ408,-106.0,7.0,SUCCESS,2026-07-01T14:43:06+00:00,XYZ408,XYZ409,-106.0,-102.0,7.0,7.0,-117.0,-113.0,HANDOVER,A3,INTRA_NR,SUCCESS,32.0,5,5,108,109,40,0.0,34.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10176,XYZ408,-81.0,21.0,TOO_EARLY_HO,2026-07-01T14:41:46+00:00,XYZ408,XYZ407,-81.0,-74.0,21.0,18.0,-84.0,-77.0,HANDOVER,A3,INTRA_NR,HO_DECISION,82.0,2,8,108,107,40,0.0,55.0,0.0,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10340,XYZ409,-124.0,10.0,SUCCESS,2026-07-01T14:42:15+00:00,XYZ409,XYZ410,-124.0,-122.0,10.0,9.0,-132.0,-131.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,1,1,109,110,80,1.0,21.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10056,XYZ406,-102.0,-1.0,SUCCESS,2026-07-01T14:42:55+00:00,XYZ406,XYZ404,-102.0,-99.0,-1.0,0.0,-121.0,-117.0,HANDOVER,A3,INTRA_NR,SUCCESS,25.0,4,4,106,104,120,1.0,20.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10854,XYZ401,-95.0,11.0,SUCCESS,2026-07-01T14:44:28+00:00,XYZ401,XYZ403,-95.0,-92.0,11.0,11.0,-102.0,-99.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,5,5,101,103,40,0.0,31.0,0.45,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10851,XYZ409,-99.0,2.0,SUCCESS,2026-07-01T14:44:24+00:00,XYZ409,XYZ408,-99.0,-97.0,2.0,3.0,-115.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,2,2,109,108,80,1.0,38.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10447,XYZ403,-124.0,6.0,SUCCESS,2026-07-01T14:43:49+00:00,XYZ403,XYZ405,-124.0,-121.0,6.0,5.0,-136.0,-134.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,6,6,103,105,160,2.0,33.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10202,XYZ406,-112.0,-2.0,SUCCESS,2026-07-01T14:47:13+00:00,XYZ406,XYZ404,-112.0,-108.0,-2.0,-3.0,-132.0,-129.0,HANDOVER,A3,INTRA_NR,SUCCESS,32.0,6,6,106,104,120,1.0,16.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10696,XYZ410,-122.0,13.0,SUCCESS,2026-07-01T14:48:51+00:00,XYZ410,XYZ408,-122.0,-120.0,13.0,12.0,-127.0,-126.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,5,5,110,108,120,2.0,31.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10632,XYZ410,-77.0,3.0,SUCCESS,2026-07-01T14:48:08+00:00,XYZ410,XYZ409,-77.0,-71.0,3.0,3.0,-92.0,-86.0,HANDOVER,A3,INTRA_NR,SUCCESS,34.0,5,5,110,109,120,2.0,18.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10737,XYZ409,-113.0,-3.0,N2_FAILURE,2026-07-01T14:48:11+00:00,XYZ409,XYZ408,-113.0,-124.0,-3.0,-6.0,-134.0,-148.0,HANDOVER,A3,INTER_GNB_NG,HO_PREPARATION,47.0,6,6,109,108,80,1.0,33.0,4.2,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|coverage_induced_ho_failure|interference_induced_ho_failure
UE10201,XYZ403,-90.0,8.0,SUCCESS,2026-07-01T14:49:36+00:00,XYZ403,XYZ402,-90.0,-85.0,8.0,8.0,-100.0,-95.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,5,5,103,102,160,2.0,22.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10329,XYZ405,-91.0,17.0,TOO_LATE_HO,2026-07-01T14:49:00+00:00,XYZ405,XYZ404,-91.0,-103.0,17.0,14.0,-94.0,-107.0,HANDOVER,A5,INTRA_NR,HO_DECISION,18.0,1,4,105,104,80,0.0,53.0,0.05,True,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue
UE10362,XYZ405,-82.0,19.0,TOO_EARLY_HO,2026-07-01T14:47:35+00:00,XYZ405,XYZ407,-82.0,-70.0,19.0,17.0,-85.0,-73.0,HANDOVER,A3,INTRA_NR,HO_DECISION,89.0,8,3,105,107,80,0.0,36.0,0.05,False,False,FAILURE,MISSING,True,too_early_handover|mobility_configuration_issue|missing_neighbor
UE10891,XYZ410,-118.0,-4.0,SUCCESS,2026-07-01T14:47:40+00:00,XYZ410,XYZ408,-118.0,-115.0,-4.0,-4.0,-140.0,-137.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,8,8,110,108,120,2.0,26.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10453,XYZ407,-124.0,15.0,N2_FAILURE,2026-07-01T14:50:24+00:00,XYZ407,XYZ406,-124.0,-135.0,15.0,11.0,-127.0,-142.0,HANDOVER,A3,INTER_GNB_NG,HO_PREPARATION,44.0,1,8,107,106,160,2.0,51.0,9.4,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|coverage_induced_ho_failure
UE10355,XYZ404,-120.0,0.0,SUCCESS,2026-07-01T14:52:10+00:00,XYZ404,XYZ402,-120.0,-118.0,0.0,0.0,-138.0,-136.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,6,6,104,102,40,2.0,34.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10215,XYZ404,-95.0,3.0,SUCCESS,2026-07-01T14:52:17+00:00,XYZ404,XYZ402,-95.0,-92.0,3.0,2.0,-110.0,-108.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,8,8,104,102,40,2.0,36.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10971,XYZ407,-116.0,10.0,PREP_FAILURE,2026-07-01T14:52:52+00:00,XYZ407,XYZ406,-116.0,-131.0,10.0,7.0,-124.0,-142.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,45.0,1,6,107,106,160,2.0,32.0,1.9,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|coverage_induced_ho_failure
UE10554,XYZ409,-82.0,-3.0,N2_FAILURE,2026-07-01T14:52:02+00:00,XYZ409,XYZ407,-82.0,-88.0,-3.0,-7.0,-103.0,-113.0,HANDOVER,A3,INTER_GNB_NG,HO_PREPARATION,58.0,5,2,109,107,80,1.0,26.0,6.3,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|interference_induced_ho_failure
UE10886,XYZ404,-105.0,-8.0,TOO_LATE_HO,2026-07-01T14:53:20+00:00,XYZ404,XYZ405,-105.0,-116.0,-8.0,-10.0,-131.0,-144.0,HANDOVER,A5,INTRA_NR,HO_DECISION,16.0,3,7,104,105,40,2.0,37.0,0.0,False,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|coverage_induced_ho_failure|interference_induced_ho_failure
UE10022,XYZ404,-84.0,17.0,TOO_EARLY_HO,2026-07-01T14:55:37+00:00,XYZ404,XYZ402,-84.0,-74.0,17.0,14.0,-87.0,-78.0,HANDOVER,A3,INTRA_NR,HO_DECISION,84.0,5,8,104,102,40,2.0,53.0,0.05,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10154,XYZ406,-116.0,18.0,SUCCESS,2026-07-01T14:53:57+00:00,XYZ406,XYZ404,-116.0,-112.0,18.0,17.0,-119.0,-115.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,8,8,106,104,120,1.0,15.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10185,XYZ406,-103.0,12.0,SUCCESS,2026-07-01T14:55:46+00:00,XYZ406,XYZ405,-103.0,-100.0,12.0,12.0,-109.0,-106.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,6,6,106,105,120,1.0,22.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10248,XYZ407,-123.0,7.0,SUCCESS,2026-07-01T14:56:32+00:00,XYZ407,XYZ408,-123.0,-121.0,7.0,7.0,-134.0,-132.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,5,5,107,108,160,2.0,33.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10748,XYZ401,-94.0,24.0,PREP_FAILURE,2026-07-01T14:57:00+00:00,XYZ401,XYZ403,-94.0,-106.0,24.0,21.0,-97.0,-109.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,36.0,1,8,101,103,40,0.0,34.0,8.8,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor
UE10804,XYZ403,-106.0,2.0,SUCCESS,2026-07-01T14:57:09+00:00,XYZ403,XYZ405,-106.0,-101.0,2.0,1.0,-122.0,-118.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,1,1,103,105,160,2.0,17.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10133,XYZ409,-116.0,1.0,SUCCESS,2026-07-01T14:55:54+00:00,XYZ409,XYZ407,-116.0,-113.0,1.0,1.0,-133.0,-130.0,HANDOVER,A3,INTRA_NR,SUCCESS,35.0,2,2,109,107,80,1.0,27.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10320,XYZ406,-97.0,-6.0,SUCCESS,2026-07-01T14:57:43+00:00,XYZ406,XYZ404,-97.0,-93.0,-6.0,-6.0,-121.0,-117.0,HANDOVER,A3,INTRA_NR,SUCCESS,35.0,4,4,106,104,120,1.0,37.0,0.25,False,False,SUCCESS,ACTIVE,False,
