timestamp,cell_id,ue_id,issue_domain,event_type,result,cause,rsrp,sinr,cqi,target_cell,source_cell,dl_tp,prb_util,severity,alarm_name,module,event_code,message,details,beam_id,beam_health_score,beam_switch_rate
2026-07-01 23:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 00:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 01:00:00,XYZ401,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 02:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 03:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 04:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 05:00:00,XYZ402,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 06:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 07:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 08:00:00,XYZ403,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 09:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 10:00:00,XYZ401,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 11:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 12:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 13:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 14:00:00,XYZ402,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 15:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 16:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 17:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 18:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 19:00:00,XYZ403,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 20:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 21:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 22:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 23:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 00:00:00,XYZ403,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 01:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 02:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 03:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 04:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 05:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 06:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 07:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 08:00:00,XYZ403,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 09:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 10:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 11:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 12:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 13:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 14:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 15:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 16:00:00,XYZ402,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 17:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 18:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 19:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 20:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 21:00:00,XYZ401,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 22:00:00,XYZ401,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 23:00:00,XYZ402,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 00:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 01:00:00,XYZ402,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 02:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 03:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 04:00:00,XYZ403,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 05:00:00,XYZ403,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 06:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 07:00:00,XYZ401,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 08:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 09:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 10:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 11:00:00,XYZ401,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 12:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 13:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 14:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 15:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 16:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 17:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 18:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 19:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 20:00:00,XYZ401,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 21:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 22:00:00,XYZ403,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 23:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 00:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 01:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 02:00:00,XYZ401,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 03:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 04:00:00,XYZ403,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 05:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 06:00:00,XYZ403,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 07:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 08:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 09:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 10:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 11:00:00,XYZ402,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 12:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 13:00:00,XYZ402,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 14:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 15:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 16:00:00,XYZ402,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 17:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 18:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 19:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 20:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 21:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 22:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 23:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 00:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 01:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 02:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 03:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 04:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 05:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 06:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 07:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 08:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 09:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 10:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 11:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 12:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 13:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 14:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 15:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 16:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 17:00:00,XYZ402,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 18:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 19:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 20:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 21:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 22:00:00,XYZ402,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 23:00:00,XYZ402,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 00:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 01:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 02:00:00,XYZ403,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 03:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 04:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 05:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 06:00:00,XYZ401,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 07:00:00,XYZ402,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 08:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 09:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 10:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 11:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 12:00:00,XYZ402,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 13:00:00,XYZ401,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 14:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 15:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 16:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 17:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 18:00:00,XYZ401,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 19:00:00,XYZ401,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 20:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 21:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 22:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 23:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 00:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 01:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 02:00:00,XYZ403,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 03:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 04:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 05:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 06:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 07:00:00,XYZ402,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 08:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 09:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 10:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 11:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 12:00:00,XYZ402,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 13:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 14:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 15:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 16:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 17:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 18:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 19:00:00,XYZ403,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 20:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 21:00:00,XYZ403,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 22:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 23:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 00:00:00,XYZ402,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 01:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 02:00:00,XYZ401,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 03:00:00,XYZ401,,alarm,PTP Sync Lost,FAIL,,,,,,,,,MAJOR,PTP Sync Lost,,,,,,,
2026-07-01 04:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 05:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 06:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 07:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 08:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 09:00:00,XYZ403,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 10:00:00,XYZ403,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 11:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 12:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 13:00:00,XYZ402,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 14:00:00,XYZ403,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 15:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 16:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 17:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 18:00:00,XYZ401,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 19:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 20:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 21:00:00,XYZ402,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 22:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 23:00:00,XYZ401,,alarm,Beam Threshold,WARN,,,,,,,,,MINOR,Beam Threshold,,,,,,,
2026-07-01 00:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 01:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,CRITICAL,Transport Packet Loss,,,,,,,
2026-07-01 02:00:00,XYZ401,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 03:00:00,XYZ401,,alarm,PTP Sync Lost,FAIL,,,,,,,,,CRITICAL,PTP Sync Lost,,,,,,,
2026-07-01 04:00:00,XYZ402,,alarm,Transport Packet Loss,FAIL,,,,,,,,,MAJOR,Transport Packet Loss,,,,,,,
2026-07-01 05:00:00,XYZ402,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 06:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,CRITICAL,Beam Threshold,,,,,,,
2026-07-01 07:00:00,XYZ402,,alarm,Transport Packet Loss,WARN,,,,,,,,,MINOR,Transport Packet Loss,,,,,,,
2026-07-01 08:00:00,XYZ403,,alarm,PTP Sync Lost,WARN,,,,,,,,,MINOR,PTP Sync Lost,,,,,,,
2026-07-01 09:00:00,XYZ401,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
2026-07-01 10:00:00,XYZ403,,alarm,Beam Threshold,FAIL,,,,,,,,,MAJOR,Beam Threshold,,,,,,,
